594,2099,荷氏维果-C青柠口味,2.00
595,2100,荷氏维果-C西柚,2.00
596,2101,荷氏维果-C鲜橙口味,2.00
597,2102,金晔红枣山楂条-80g,4.50
598,2103,金晔玫瑰山楂条-80g,4.50
599,2104,金晔蔬果山楂条-80g,4.50
600,2106,梁丰麦丽素,1.00
601,2107,悠哈特浓草莓牛奶糖40克,6.20
602,2108,玉堂白砂糖,4.50
603,2109,云间350g水果软糖,8.80
604,2110,慕思百奇抹茶48g,7.80
605,2111,慕思百奇巧克力味,7.80
606,2112,慕思百奇牛奶味48g,7.80
607,2114,格力高超细百奇巧克力味-55g,6.10
608,2115,格力高百奇粒粒蓝莓味45g,6.10
609,2116,格力高百奇粒粒草莓味45g,6.10
610,2117,格力高百奇粒粒香蕉味45g,6.10
611,2118,奇蒂巧克力味70g,5.20
612,2119,奇蒂草莓味70g,5.20
613,2121,星奇蓝莓,4.40
614,2123,格力高鼓鼓小超人芝士味,4.00
615,2128,法丽兹香梅曲奇120g,6.80
616,2129,康元威化饼干草莓,5.50
617,2130,康元威化饼干巧克力,5.50
618,2131,康元威化饼干牛奶,5.50
619,2132,康元威化饼干柠檬,5.50
620,2133,嘉顿威化饼干香橙味,7.20
621,2134,嘉顿威化饼干椰子味,7.20
622,2135,嘉顿威化饼干牛奶味,7.20
623,2136,嘉顿威化饼干柠檬味,7.20
624,2137,嘉顿威化饼干卡布奇诺味,7.20
625,2138,嘉顿威化饼干巧克力味,7.20
626,2139,嘉顿威化饼干花生味,7.20
627,2140,嘉顿威化饼干草莓味,7.20
628,2141,奥利奥草莓夹心,6.00
629,2142,奥利奥巧轻脆草莓味,6.50
630,2143,奥利奥 轻巧脆柔滑香草慕斯味,6.50
631,2144,奥利奥 轻巧脆薄片 柠檬芝士蛋糕味104g,6.50
632,2145,奥利奥 轻巧脆浓情提拉米苏味,6.50
633,2146,卡夫奥利奥巧克棒随心装牛奶味-65g,6.50
634,2147,奥利奥巧脆卷巧克力味,4.20
635,2148,卡夫奥利奥巧脆卷香草味-55g,4.20
636,2149,趣多多巧克力95克,5.50
637,2150,趣多多香醇咖啡,5.50
638,2151,趣多多缤纷豆巧克力味（85g）,5.50
639,2152,达能王子巧克力曲奇85克,4.00
640,2153,康师傅3+2苏打夹心饼干樱桃巧克力味,5.00
641,2154,康师傅3+2饼干蕃茄沙拉,5.00
642,2155,康师傅3+2饼干香草巧克力,5.00
643,2156,康师傅3+2饼干鲜果蓝莓,5.00
644,2157,康师傅3+2饼干抹茶密豆味,5.00
645,2158,康师傅3+2椰奶香芒味,4.60
646,2159,康师傅3+2苏打夹心饼干玫瑰蜜柚味125g,4.60
647,2160,康师傅甜酥夹心榛子巧克力80克,3.50
648,2161,康师傅甜酥夹心草莓酸奶味,3.50
649,2162,康师傅夹心饼干咸酥葱香奶油味,3.50
650,2163,康师傅夹心饼干咸酥醇香奶油80克,3.50
651,2165,*康师傅夹心饼干柠檬,3.50
652,2166,康师傅美味酥什锦烧烤味,3.50
653,2167,康师傅美味酥点点葱香味,3.50
654,2168,康师傅美味酥海苔味,3.50
655,2169,蛋黄也酥酥牛奶,3.50
656,2170,蛋黄也酥酥原味,3.50
657,2171,卡夫高钙三层奶盐100克,3.70
658,2172,0三层高钙梳打香葱蔬菜味,3.70
659,2173,闲趣自然清咸90g,3.50
660,2174,达能甜趣原味100克,3.50
661,2175,旺旺煎饼原味,5.80
662,2176,旺旺煎饼芝麻味,5.80
663,2177,日清钙奶牛奶味夹心(130g),5.50
664,2178,日清铁奶巧克力夹心（130g）,5.50
665,2179,三牛桃酥,1.60
666,2180,思郎纤麸50g黑芝麻消化饼干,1.50
667,2181,思郎纤麸50g高纤消化饼干,1.50
668,2182,三牛可可夹心饼干,4.00
669,2183,三牛椒盐酥（102g）,2.80
670,2184,三牛巧逗巧克力饼干102g,3.40
671,2185,上海万年青-132g,3.00
672,2186,可可卜饼干,10.50
673,2187,柠檬味卜夹心饼干,10.50
674,2188,红枣味薄饼,10.00
675,2189,TTS芝士味薄饼,10.00
676,2191,烤馍锅巴,2.00
677,2192,米多奇烤馍（50g）,1.20
678,2194,麦烧葱油味,2.30
679,2195,珍料多红油肉末担担面-55g,5.00
680,2196,康师傅珍料多原汁牛肉,5.00
681,2197,康师傅珍料多什锦海鲜面,5.00
682,2199,飞碟炒面四川火锅,4.70
683,2200,飞碟炒面虾仁,4.70
684,2201,飞碟炒面铁板牛肉,4.70
685,2202,飞碟炒面鱼香肉丝,4.70
686,2203,飞碟炒面铁板色拉尢鱼,4.70
687,2204,汤大师醇白什绵海鲜面-50g,5.00
688,2205,汤大师白玉浓厚豚骨面-50g,5.00
689,2206,汤大师金皇牛腩面-50g,5.00
690,2207,康师傅汤品粉丝香醋酸辣,3.80
691,2208,康师傅汤品粉丝菌菇炖鸡汤,3.80
692,2209,康师傅随心杯香辣牛肉面,2.90
693,2210,康师傅随心杯酸菜牛肉面,2.90
694,2211,康师傅随心杯红烧牛肉,2.90
695,2213,合味道五香牛肉风味84g,0
696,2214,合味道香辣海鲜风味,4.80
697,2215,合味道咖喱牛肉味,4.80
698,2216,合味道开杯乐海鲜风味84g,4.80
699,2217,日清合味道意大利牛肉味,4.80
700,2218,日清合味道香辣牛肉味,4.80
701,2219,合味道开杯乐虾仁风味82g,4.80
702,2220,日清合味道猪骨浓汤风味,4.80
703,2221,小浣熊香辣蟹,1.00
704,2222,小浣熊意大利红烩味,1.00
705,2223,小浣熊奥尔良烤翅,1.00
706,2224,小浣熊麻辣香锅味,1.00
707,2225,康师傅脆旋风BBQ烧烤味,0
708,2226,香爆脆香葱鸡味-50g,1.00
709,2227,香爆脆烤羊肉串味-50g,1.00
710,2228,香爆脆蛋烤番茄味-50g,1.00
711,2229,香爆脆猪排味,1.00
712,2230,康师傅香爆脆奇趣怪味豆味,1.00
713,2231,魔法士脆不可挡任性咖喱牛肉味46g,1.00
714,2232,魔法士脆不可挡给力柠檬鸡味46g,1.00
715,2233,魔法士脆不可挡疯狂烤肉味46g,1.00
716,2234,魔法士脆不可挡炫酷烤翅味46g,1.00
717,2235,统一小当家蜜汁猪排味26g,0
718,2236,统一小当家香辣蟹味26g,0
719,2237,统一小当家红烧牛肉26g,0
720,2238,统一小当家五香牛肉味26g,0
721,2239,统一小当家香葱口味26g,0
722,2240,魔法士-吮指嫩牛排味（26g）,0.50
723,2241,魔法士-海鲜味(26g),0.50
724,2242,魔法士-巴西烤肉（26g）,0.50
725,2243,魔法士-麻辣牛排（26g）,0
726,2244,魔法士-香辣小龙虾味（26g）,0.50
727,2245,魔法师小五香酱牛肉26g,0.50
728,2246,魔法士-香烤鸡翅味 （26g）,0.50
729,2248,王小仙沙嗲味烤肉片65g,0
730,2249,蓝岸卡布奇诺咖啡25g,4.50
731,2250,蓝岸梦幻摩卡咖啡25g,4.50
732,2251,蓝岸魅惑拿铁咖啡25g,4.50
733,2252,蓝岸馥郁香草咖啡25g,4.50
734,2253,喜之郎开心时间巧克趣,2.20
735,2255,中洋宝欧式牛奶麦香味（96g）,0
736,2256,中洋宝欧式蛋糕原味（96g）,3.20
737,2257,中洋宝欧式蛋糕香橙味（96g）,3.20
738,2260,上好佳牛奶小饼,1.00
739,2261,上好佳(40g)醇脆美滋番茄味,0
740,2262,奇多干杯脆日式牛排味-25g,1.50
741,2263,盼盼麦香鸡味块,4.00
742,2264,盼盼番茄鸡味块,4.00
743,2265,农心洋葱卷 韩国香辣烤肉味,4.00
744,2266,康师傅妙芙香芋味（96g）,5.00
745,2267,康师傅妙芙奶油味（96g）,5.00
746,2268,好丽友甜天麦30g,2.50
747,2270,好丽友薯愿香烤原味,7.50
748,2271,好丽友薯愿香焗番茄味（104g）,7.50
749,2272,汰渍260克洗衣粉,2.00
750,2273,汰渍508g,5.20
751,2276,雕牌清新铃兰无磷洗衣粉（1.28kg）,15.00
752,2277,奇强粉百花香型240g,2.00
753,2278,奥妙洗衣粉500克,6.00
754,2281,立白强效去渍洗衣皂,4.00
755,2282,奥妙超效洗衣皂（206g）,4.00
756,2283,奥妙透明皂（118g）,2.80
757,2284,扇牌高级洗衣皂,3.00
758,2286,雕牌阳光青柠透明皂202g,4.00
759,2287,雕牌透明皂102克,2.20
760,2289,蓝月亮（500ml）,10.00
761,2290,蓝月亮洗衣液1kg,20.00
762,2291,奥妙洗衣液（1kg）,23.00
763,2298,白猫柠檬红茶洗洁精,5.00
764,2299,5593洗衣刷,0
765,2300,飞英衣架,11.00
766,2301,云娜衣架,10.00
767,2305,adidas男袜,4.50
768,2308,日美钢勺,5.00
769,2309,金达日美钢叉,4.00
770,2310,胶带,4.00
771,2311,达利园软面包香奶味(360g),11.00
772,2312,达利园法式软面包,11.00
773,2313,达利园-法式软面包,6.80
774,2314,达利园小面包香橙味（200g）,6.80
775,2315,坚强沙琪玛52g,1.00
776,2316,唐顿小沙琪玛（玉米味）50g,0
777,2317,中洋宝注芯蛋糕,8.30
778,2318,中洋宝注芯蛋糕蛋黄味（450g）,8.30
779,2319,中洋宝注芯蛋糕巧克力味（480g）,8.30
780,2320,达利园-瑞士卷200g草莓,7.20
781,2321,达利园-瑞士卷200克香蕉味,7.20
782,2322,达利园-瑞士卷200g巧克力味,7.20
783,2323,达利园-瑞士卷200g橙汁味,7.20
784,2324,耶米熊一米阳光米通120g,4.00
785,2325,耶米熊香米棒180g,5.50
786,2326,耶米熊蜂巢卷,4.30
787,2327,台尚沙琪玛蛋酥270克,13.50
788,2328,台尚沙琪玛芝麻180克,9.40
789,2329,台尚沙琪玛蛋酥180克,9.40
790,2330,耶米熊千层蛋酥卷150g,4.20
791,2331,500g大宇沙琪玛黑米,10.00
792,2332,大宇紫薯沙琪玛500g,10.00
793,2333,大宇玉米沙琪玛500g,10.00
794,2334,大宇黑糖沙琪玛500g,10.00
795,2335,回头客华夫饼原味,4.00
796,2336,上好佳棉花糖香草味,3.00
797,2337,上好佳棉花糖绿苹果,3.00
798,2338,上好佳棉花糖草莓,3.00
799,2339,大和味原味薯条,3.60
800,2340,大和味芝士薯条,3.60
801,2341,大和味烧烤味薯条,3.60
802,2342,大和味番茄薯条,3.60
803,2343,喀吱脆牛奶香芋味（51g）,2.60
804,2344,喀吱脆葱香烤翅味,2.60
805,2345,喀吱脆纯香紫薯（51g）,2.60
806,2346,喀吱脆原味60g,2.60
807,2347,美好时光海苔番茄味3g,2.50
808,2348,美好时光海苔番茄味4.5g,4.50
809,2350,美好时光海苔原味7.5g,7.00
810,2351,爱艺华蓝莓夹心棉花糖,4.80
811,2352,爱艺华柠檬夹心棉花糖,4.80
812,2353,新东阳海苔肉松-105g,16.50
813,2354,天淳阿胶枣,4.20
814,2355,阿胶枣,4.20
815,2356,旺旺小小酥葱香鸡肉味（60g）,3.00
816,2357,黄飞鸿麻辣花生（76g）,5.30
817,2358,旺旺挑豆豌豆,2.50
818,2359,旺旺挑豆脆皮花生味,2.50
819,2360,洽洽怪味豆五香味130g,4.50
820,2361,洽洽怪味豆麻辣味130g,4.50
821,2362,甘源牌蟹香味炒米,3.80
822,2363,甘源牌香米75g,3.80
823,2364,甘源牌美国青豌豆原味,3.80
824,2365,甘源牌原味豌豆,3.80
825,2366,甘源麻辣味豌豆,3.80
826,2367,甘源牌美国青豌豆蟹黄味,3.80
827,2368,甘源蚕豆老醋味,3.80
828,2369,甘源牌蚕豆酱汁牛肉味,3.80
829,2370,甘源牌肉松味蚕豆,3.80
830,2371,甘源蚕豆焦糖味,3.80
831,2372,甘源牌蟹黄味蚕豆,3.80
832,2373,甘源焦糖味瓜子仁,3.80
833,2374,甘源紫薯味瓜子仁,3.80
834,2375,乐口香椒盐花生,4.50
835,2376,农夫山庄白瓜子122g,5.50
836,2377,洽洽香瓜子308克,9.50
837,2378,洽洽香瓜子160克,5.30
838,2379,洽洽香瓜子110g,3.40
839,2380,阿明菊花香瓜子153g,5.50
840,2381,阿明菊花香瓜子308g,9.00
841,2383,奥灵奇雪梨罐头,6.00
842,2384,奥灵奇什锦水果罐头,6.00
843,2385,奥灵奇糖水黄桃罐头,6.00
844,2386,奥灵奇好片桔罐头,6.00
845,2387,奥灵奇糖水杨梅罐头,6.00
846,2388,冠生园蜂蜜500克,21.00
847,2389,冯鑫阿胶枣252g,0
848,2390,喜之郎蜜桔果肉果冻450g,15.00
849,2391,喜之郎蜜桔果肉果冻990g,28.00
850,2392,喜之郎维c果冻爽菠萝味,2.40
851,2393,喜之郎cc果冻爽苹果味,2.40
852,2394,喜之郎cici苹果味150g,2.40
853,2395,喜之郎维c果冻爽葡萄,2.40
854,2396,喜之郎cc柠檬味150g,2.40
855,2397,喜之郎吸吸芒果味,2.40
856,2398,喜之郎果粒爽橙汁味350ml,3.40
857,2399,喜之郎果粒爽葡萄味350ml,3.40
858,2400,喜之郎水蜜桃果粒爽350ml,3.40
859,2401,喜之郎果粒爽苹果味350ml,3.40
860,2402,单支菠萝味CICI-80ml,2.50
861,2403,单支芒果味CICI-80ml,0
862,2404,喜之郎150g冰糖雪梨味果粒爽,2.40
863,2405,喜之郎150g香橙味果粒爽,2.40
864,2406,喜之郎150g菠萝味果粒爽,2.40
865,2407,喜之郎黄桃&amp;蜜桃果冻,4.20
866,2408,喜之郎什锦果肉,4.20
867,2409,旺旺什锦果肉果冻,3.50
868,2410,旺旺黄桃蜜桃果肉果冻,3.50
869,2411,旺旺蜜桔菠萝果肉果冻178g,3.50
870,2412,亲亲蜜桃&amp;黄桃果冻-200g,3.50
871,2413,喜之郎果汁果肉爽,2.40
872,2414,喜之郎cici香橙味果冻,2.40
873,2415,喜之郎苹果味果冻爽218g,2.40
874,2416,喜之郎cici荔枝果冻218g,2.40
875,2417,喜之郎布甸,12.50
876,2418,回头客铜锣烧红豆味夹心蛋糕（160g）,7.50
877,2419,回头客铜锣烧枣泥味夹心蛋糕（160g）,7.50
878,2420,华味亨开心果,18.50
879,2421,原味青豌豆40g,2.50
880,2422,宏美衣架,9.00
881,2423,奥利奥双心脆威化香草味,5.50
882,2424,奥利奥双心脆威化草莓味,5.50
883,2425,益达条装西瓜味,2.50
884,2426,益达条装薄荷味,2.50
885,2427,益达条装柠檬味,2.50
886,2428,益达条装蓝莓味,2.50
887,2433,康元提子饼干200g,12.00
888,2434,康元椰子奶油饼干200g,7.50
889,2435,康元朱古力味夹心饼干200g,7.50
890,2436,日清香脆片葱香味100g,2.50
891,2437,日清香脆片芝麻味100g,2.50
892,2438,m&amp;m牛奶巧克力豆瓶装100g,0
893,2439,甘汁园姜汤,0
894,2440,优乐美杯装草莓味,0
895,2441,优乐美杯装巧克力味,3.00
896,2442,优乐美红枣奶茶,4.00
897,2443,优乐美芝士燕麦奶茶,4.00
898,2444,蒙牛纯甄,5.50
899,2445,真果粒-草莓果粒,3.70
900,2446,真果粒-椰果粒,3.70
901,2447,真果粒-桃果粒,3.70
902,2448,真果粒-芦荟粒,3.70
903,2449,蒙牛酸酸乳,2.00
904,2450,上好佳青苹果味硬糖,3.20
905,2451,花间集竹彩系列抽纸,3.00
906,2452,花间集竹彩系列抽纸,9.00
907,2453,南孚5号电池,5.00
908,2454,南孚7号电池,5.00
909,2455,都市牧场爽口含片芒果味,6.80
910,2456,都市牧场爽口含片薄荷味,6.80
911,2457,都市牧场爽口含片柠檬味,6.80
912,2458,随便学生蛋,1.70
913,2459,光明轻巧包芦荟风味酸奶,3.30
914,2460,旺仔牛奶250mL,4.50
915,2461,旺仔牛奶听装245ml,4.80
916,2462,罐装王老吉,3.50
917,2463,三得利无糖乌龙茶,3.30
918,2464,三得利低糖乌龙茶,3.30
919,2465,康师傅红烧牛肉面袋装,0
920,2466,康师傅香辣牛肉面袋装,2.50
921,2467,康师傅老坛酸菜牛肉面袋装,2.50
922,2468,康师傅泡椒牛肉面袋装,2.90
923,2469,康师傅白胡椒肉骨面袋装,2.90
924,2470,康师傅黑胡椒牛排面袋装,0
925,2471,康师傅辣卤香牛肉面袋装,2.50
926,2472,康师傅红烧牛肉面大食代袋装,3.30
927,2473,康师傅老坛酸菜牛肉面大食代,3.30
928,2474,康师傅香辣牛肉面大食代,3.30
929,2475,回头客铜锣烧抹茶味,5.00
930,2476,米老头多谷果子海苔味,8.80
931,2478,米老头多谷果子蛋黄味,8.80
932,2480,迷你酥红曲味沙琪玛,6.60
933,2481,花生牛轧糖200g,0
934,2482,大宇原味沙琪玛,10.00
935,2483,台湾米饼蛋黄味,10.50
936,2484,魔爪,0
937,2485,雀巢全家营养奶粉300g,21.00
938,2486,光明全脂奶粉400g,0
939,2487,永和豆浆原味350g,0
940,2488,南方黑芝麻糊480g,18.00
941,2492,菓珍,20.00
942,2493,长白甘泉,3.00
943,2494,火咖意式倍醇拿铁,3.50
944,2495,雅哈拿铁咖啡,6.00
945,2496,雀巢咖啡丝滑摩卡268ml,5.00
946,2497,雀巢咖啡丝滑拿铁268ml,5.00
947,2498,七度空间冰感护垫,4.70
948,2499,护舒宝棉柔贴身日用10片,6.00
949,2500,护舒宝棉柔贴身夜用10片,7.50
950,2501,苏菲超熟睡290棉柔感5片,7.00
951,2502,苏菲弹力贴身5片,4.80
952,2503,午后奶茶巧克力味,4.00
953,2504,午后奶茶经典原味,4.00
954,2505,火咖美式冰咖啡,4.20
955,2506,旺仔牛奶糖62g,4.00
956,2507,立顿绿茶50g,12.50
957,2508,立顿温润红茶50g,12.50
958,2509,立顿茉莉花茶50g,12.50
959,2510,菓珍甜橙味200g,8.70
960,2511,菓珍柠檬味200g,8.70
961,2512,统一冠军榜番茄鸡蛋刀削面,9.60
962,2515,好巴食豆腐干烧烤味,3.20
963,2516,好巴食豆腐干麻辣味,3.20
964,2517,卫龙亲嘴烧72克,2.50
965,2518,天润酸奶,4.50
966,2519,雀巢鹰唛炼奶-巧克力味,11.30
967,2520,四季宝花生酱,18.60
968,2521,优乐美奶茶杯装咖啡味,3.00
969,2522,卫龙大面筋,2.50
970,2523,盼盼烧烤牛排味块,4.00
971,2524,圣诞平安果（4元款）,0
972,2525,娃哈哈桂圆莲子八宝粥,3.70
973,2526,银鹭好粥道,4.00
974,2527,银鹭八宝粥,3.80
975,2528,康师傅黑胡椒牛排面袋装,2.90
976,2529,喜之郎鸡蛋味布甸,4.50
977,2530,脉动橘子口味,3.80
978,2531,巧茶点抹茶味,9.00
979,2532,洽洽焦糖味瓜子,7.00
980,2533,大宇微微酥沙琪玛,11.00
981,2534,康师傅3+2苏打夹心清新柠檬味,5.00
982,2535,喀吱脆鸡汁番茄味,2.60
983,2536,乐事桶吮指红烧肉味,8.00
984,2537,乐事意大利香浓红烩味70g,5.50
985,2538,呀！土豆清新芒果原味40g,3.50
986,2539,乐事放肆烤鱿鱼味70g,5.50
987,2540,双汇鸡肉香肠65g,1.30
988,2541,金厨娘美味鸭掌30g,1.60
989,2542,光明鲜牛奶杯装,4.30
990,2543,光明鲜牛奶200ml盒装,4.30
991,2544,核桃味瓜子,7.00
992,2545,天润  冰淇淋化了,0
993,2546,天润  酸奶熟了,0
994,2547,天润  巧克力碎了,4.50
995,2548,天润  hello 酸奶,0
996,2549,LIPO利葡面包干,14.50
997,2550,千层脆发酵饼干,3.60
998,2551,口水娃兰花豆（五香味）,1.00
999,2552,口水娃兰花豆（烤肉味）,1.00
1000,2553,品客薯片(番茄味、原味、洋葱味),7.50
1001,2554,雪碧500ml零卡,3.00
1002,2555,蒙牛真果粒蓝莓味,4.00
1003,2556,康师傅桶装金汤肥牛面,5.00
1004,2557,康师傅桶装金汤肥虾球,5.00
1005,2558,天润冰淇淋化了,4.50
1006,2559,口水娃兰花豆香辣味,3.80
1007,2560,口水娃多味花生五香味,3.80
1008,2561,康师傅红烧牛肉面袋装,2.50
1009,2562,康师傅袋装红烧排骨面,2.50
1010,2563,康师傅袋装香菇炖鸡面,2.50
1011,2564,康师傅袋装卤香牛肉面,2.50
1012,2565,康师傅袋装鲜虾鱼板面,2.50
1013,2566,康师傅袋装西红柿打卤面,2.50
1014,2567,康师傅海鲜豚骨面杯装,5.00
1015,2570,天喔炭烧-原香奶茶,4.50
1016,2571,天喔炭烧-鸳鸯奶茶,4.50
1017,2572,天喔炭烧-黑糖烤奶茶,4.50
1018,2573,天喔炭烧-拿铁咖啡,4.50
1019,2574,天喔炭烧-摩卡咖啡,4.50
1020,2575,天喔巴诺-焦糖玛奇朵咖啡饮料（300ml）,6.50
1021,2576,天喔巴诺-醇香拿铁饮料（300ml）,6.50
1022,2577,天喔主意-冷泡柠檬红茶（480ml）,4.50
1023,2578,天喔主意-冷泡卡曼橘绿茶（480ml）,4.50
1024,2579,天喔主意-冷泡芒果红茶（480ml）,4.50
1025,2580,天喔c满e-柠檬汁+西柚汁,3.50
1026,2581,天喔c满e-柠檬汁+石榴汁,3.50
1027,2582,天喔c满e-柠檬汁+水蜜桃汁,3.50
1028,2583,天喔c满e-柠檬汁+奇异果汁,3.50
1029,2584,天喔c满e-柠檬汁+百香果汁,3.50
1030,2585,天喔蜂蜜柚子茶,3.20
1031,2586,天喔蜂蜜蔓越莓茶,3.20
1032,2587,天喔蜂蜜雪梨茶,3.20
1033,2588,天喔蜂蜜卡曼橘茶,3.20
1034,2589,统一香辣牛肉面,3.80
1035,2590,啃馋你考鸭翅,5.50
1036,2591,津威乳酸菌饮料160mL,0
1037,2592,津威乳酸菌饮料100mL,1.80
1038,2593,波路梦普奇饼干,4.50
1039,2594,天润hello酸奶,0
1040,2595,双汇无淀粉金阳光火腿肠,11.00
1041,2596,金锣泡面伴侣,0
1042,2597,卤制豆干麻辣味,2.50
1043,2598,迷你蛋糕卷,7.20
1044,2599,李子园哈密瓜饮料450ml,4.30
1045,2600,怡宝水350ml,1.80
1046,2601,怡宝水555ml,1.80
1047,2602,农夫山泉茶π,4.60
1048,2603,农夫山泉水柠檬,3.60
1049,2604,农夫山泉水荔枝,3.60
1050,2605,天润艾萨拉姆,0
1051,2606,天润青柠味,4.50
1052,2607,心心相印冬己湿巾,3.90
1053,2608,桃李菠菠面包,4.80
1054,2609,盼盼香蕉味酥,4.00
1055,2610,百诺麦丽素80g,4.20
1056,2611,百诺麦丽素180g,8.00
1057,2612,维他命水,3.80
1058,2613,水溶c100,4.50
1059,2614,上好佳田园薯片丝滑蜜蜂黄油味,3.00
1060,2615,上好佳蟹味逸族,3.00
1061,2616,旺仔摇滚冻,3.80
1062,2617,旺仔摇滚冻,3.80
1063,2618,旺旺茶冻,3.80
1064,2619,旺旺维多粒（备注口味）,2.80
1065,2622,维维嚼益嚼芒果味-27g,4.80
1066,2623,好巴食豆腐干泡椒味,3.20
1067,2624,上好佳鲜虾片40g,3.00
1068,2629,微微酥沙琪玛（单个）,2.40
1069,2630,民茂烧烤牛肉,6.50
1070,2631,喜之郎果粒爽红葡萄味（258ml）,2.80
1071,2632,喜之郎果粒爽橙汁味（258ml）,2.80
1072,2633,喜之郎果粒爽水蜜桃味（258ml）,2.80
1073,2634,味全-活性乳酸菌芦荟味435ml,5.50
1074,2635,RIO鸡尾酒葡萄白兰地味500ml,9.00
1075,2636,阿高师傅去皮榨菜丝,1.80
1076,2637,阿高师傅榨菜片,1.80
1077,2638,阿高师傅雪菜笋丝,1.80
1078,2639,阿高师傅雪菜金针菇,1.80
1079,2640,乡里人麻辣串串香,2.50
1080,2641,麦动口水王,2.50
1081,2642,麦动口水妹辣条,2.50
1082,2643,民茂麻辣牛肉,6.50
1083,2644,民茂泡椒牛肉,6.50
1084,2645,康老大牛肉粒沙嗲味,4.60
1085,2646,康老大牛肉粒香辣味,4.60
1086,2647,康老大牛肉粒五香味,4.60
1087,2648,乡里人红油兰花干,2.50
1088,2649,乡里人美味香干,2.50
1089,2650,吉香居泡椒豇豆,2.20
1090,2651,啃馋你烤鸭脖,5.50
1091,2652,啃馋你小鸡腿,5.50
1092,2653,金磨坊劲道牛肉粒,4.00
1093,2654,金磨坊鸡汁串串香,0
1094,2655,聚福斋铜锣烧风味,2.50
1095,2656,聚福斋孜然羊肉串味,2.50
1096,2657,聚福斋乡村鸡肉串,2.50
1097,2658,雀巢水550ml,1.50
1098,2659,雀巢水1.5L,3.50
1099,2665,加蛋锅巴,1.00
1100,2667,光明肉松饼原味,15.00
1101,2668,U格芒果,4.00
1102,2669,U格柠檬,4.00
1103,2670,U格蜜桃,4.00
1104,2671,Q趣（蘑菇风味）,2.20
1105,2672,Q趣（孜然风味）,2.20
1106,2673,好丽友双莓派,9.50
1107,2674,QQ糖菠萝味70g,3.00
1108,2675,QQ糖蓝莓味70g,3.00
1109,2676,QQ糖苹果味70g,3.00
1110,2677,QQ糖香橙味70g,3.00
1111,2679,RIO强爽柠檬口味,9.50
1112,2680,曼可顿港式菠萝,2.80
1113,2681,曼可顿奶油夹心,3.00
1114,2682,曼可顿红豆奶酥卷,4.50
1115,2683,口水鱼酱汁牛肉味,1.30
1116,2684,口水鱼香辣味,1.30
1117,2685,口水鱼麻辣味,1.30
1118,2686,口水鱼野山椒味,1.30
1119,2687,星球杯120g,6.50
1120,2690,老酒花生仁,2.50
1121,2693,卫龙亲嘴豆皮（65g）,3.60
1122,2694,乐事40g香浓芝士味,3.00
1123,2695,老管家除湿盒,8.00
1124,2697,活性炭挂式除湿袋,6.00
1125,2699,烨龙油淋素蹄筋,2.70
